COGNOME;NOME;EMAIL;TELEFONO;NOTE;
urzo;osmanna;abcdefghijklmnop@alice.it;;;
urzo;osmanna;abcdefghijklmnop@alice.it;3475053325;;
urzo;osmanna;abcdefghijklmnop@alice.it;;;
urzo;osmanna;abcdefghijklmnop@alice.it;3475053325;;
morsiani;osmar;abcdef@hotmail.com;;;
morsiani;osmar;abcdef@hotmail.com;+393460152106;;
morsiani;osmar;abcdef@hotmail.com;;;
morsiani;osmar;abcdef@hotmail.com;+393460152106;;
boes;osmelia;;3483160737;;
;osmida;;3482199839;;
patruno;osmido;;3462817506;;
Gubinelli;Ossola;gubinelli70@hotmail.it;+393757325353;;
tulli;ossola;quintilia49@virgilio.it;3482439246;;
Gubinelli;Ossola;gubinelli70@hotmail.it;+393757325353;;
tulli;ossola;quintilia49@virgilio.it;3482439246;;
Cavallo;ostelio;odinella59@virgilio.it;+393496477078;;
fiordigigli;ostella;0st3ll4-f10rd1g1gl1@gmail.com;3462032472;;
;ostilio;0st1l10-t10n1@alice.it;;;
;ostilio;0st1l10-t10n1@alice.it;+393497657353;;
;ostilio;0st1l10-t10n1@alice.it;;;
gagliardi;osvada;;3487508665;;
;Otellia;ogn4n1@yahoo.com;+393232932840;;
ceccaroni;otellia;0t3ll14-c3cc4r0n1@libero.it;3470973632;;
;Otellia;ogn4n1@yahoo.com;+393232932840;;
Ciampaglia;Otellio;;3462255631;;
;Otellio;felina81@tim.it;3423750725;;
Ciampaglia;Otellio;;3462255631;;
;Otellio;felina81@tim.it;3423750725;;
;otelma;;;;
Sanna;Otelmo;;3693340120;;
cichon;otelmo;otelmo.cichon@hotmail.com;3482652365;;
Sanna;Otelmo;;3693340120;;
galotti;otilia;0t1l14.g4l0tt1@gmail.com;3465103960;;
charaf;oto;ch4r4f.0t0@virgilio.it;3493594147;;
iachini;ottanzia;0tt4nz1414ch1n1@virgilio.it;3472684818;;
cataldi;ottava;;3474382033;;
Esposito;Ottavilla;;3505582192;;
Cavallo;Ottavino;;+393433555246;;
;ottelio;l1c00rtu@libero.it;3484947694;;
mezzogori;ottelio;d4ll4g0b4ch1s10@hotmail.it;3458622223;;
;ottelio;l1c00rtu@libero.it;3484947694;;
castaldo;ottelio;strazzanti98@libero.it;;;
piani;ottello;ottello83@virgilio.it;3453429062;;
marocchini;otteo;otteo.marocchini@tim.it;+393462873472;;
;Ottiglia;fiorentino50@hotmail.com;+393798922871;;
Franco;ottiglia;0tt1.Fr4nc0@libero.it;+393462967657;;
;Ottilio;tecagnotti@alice.it;;;
zanellati;ottilio;r1m1nuz@gmail.com;3492238482;;
;Ottilio;tecagnotti@alice.it;;;
;Ottilla;opelo@libero.it;3442654890;;
fico;ottimina;fico76@tim.it;;;
wicher;ottimo;;3468771436;;
;Ottina;;3594418622;;
pasolini;ottina;;3481640215;;
;Ottina;;3594418622;;
pasolini;ottina;;3481640215;;
;Ottinello;;3993867714;;
emili;ottocaro;;;;
harasymiuk;ottonello;;+393492802555;;
mucci;ottorino;;;;
Moro;ovaldo;;3455055264;;
Bellinzoni;Ovanda;colomboallegro@libero.it;+393198983746;;
gindre;oviglio;4v3ll0g3nt1l3@virgilio.it;+393496691799;;
Placidi;Ovilla;;+393696241721;;
;pacina;abcdefghijklmnopq@tim.it;+393465614051;;
di menna;pacino;di menna33@virgilio.it;3463532626;;
giura;paladino;p4l4d1n0g1ur4@tim.it;3452284482;;
Olivieri;palamede;p4-Ol1v13r1@hotmail.com;3450344806;;
siapian;palestina;;;;
siapian;palestina;;+393487486818;;
siapian;palestina;;;;
siapian;palestina;;+393487486818;;
eichenberger;palladino;;3466166768;;
Resende azevedo;Palma;palma31@virgilio.it;3561120016;;
;Palmeria;;3676181952;;
jagmin;palmeria;;3473345450;;
;Palmeria;;3676181952;;
;Palmerino;;;;
cauteruccio;palmero;p4lm3r0c4ut3rucc10@yahoo.com;+393455160382;;
potalivo ;palmero;sctjkztpsjc@yahoo.com;+393479518865;;
Ercolani;Palmiero;baldiando@alice.it;3574382385;;
chaibi;palmiero;quintilia49@virgilio.it;+393453348616;;
Ercolani;Palmiero;baldiando@alice.it;3574382385;;
casella;palmina;gnani32@yahoo.com;+393497856703;;
;palmira;paul00@hotmail.it;+393486976113;;
;palmiro;gnani32@yahoo.com;+393458004257;;
bazhanova;palmizio;abcdefg@virgilio.it;3450401136;;
;pancrazia;ba.renzulli@hotmail.it;3494057077;;
wirth;pandolfa;p4p4l30.0rl4@alice.it;+393493798417;;
;Panfila;panfila52@alice.it;3849681321;;
;paola;mollica.p@hotmail.com;;;
zaccaria;paola;zaccaria.pa@hotmail.com;3465783225;;
;paola;mollica.p@hotmail.com;3460457515;;
zaccaria;paola;zaccaria.pa@hotmail.com;3465783225;;
;paola;mollica.p@hotmail.com;;;
;paola;mollica.p@hotmail.com;3460457515;;
Rainesi;Paolica;antiococarina@hotmail.com;3473165988;;
covato;paolino;paolino55@hotmail.com;3491957122;;
bello;paolo;;3490096447;;
;parigina;parigina27@alice.it;;;
Rosati;Parisino;rosati24@virgilio.it;;;
clementucci;parsifal;p4rs1f4l.cl3m3ntucc1@virgilio.it;3498617148;;
;pascasia;pascasiadeflorio@tim.it;3475308503;;
chiricozzi;pasquala;p4squ4l4ch1r1c0zz1@yahoo.com;3485947120;;
rosato;pasqualino;;+393474158150;;
di pasquale;pasquina;pasquina72@virgilio.it;+393450858752;;
;pasquino;freschi04@hotmail.com;;;
;pasquino;freschi04@hotmail.com;3475335627;;
Ferrari;pasquino;lc4v4t3rr4@virgilio.it;3459661200;;
;pasquino;freschi04@hotmail.com;;;
;pasquino;freschi04@hotmail.com;3475335627;;
donati;patryk;p4trykd0n4t1@virgilio.it;+393480730220;;
Fontana;paziente;paziente.fontana@libero.it;3473310167;;
;Pelagia;pe-graffiedi@hotmail.it;3006509710;;
;pelagia;c0lucc10.lu@virgilio.it;;;
;Pelagia;pe-graffiedi@hotmail.it;3006509710;;
;pelagia;c0lucc10.lu@virgilio.it;;;
monsone ;pellegra;arga.satta@libero.it;;;
monsone ;pellegra;arga.satta@libero.it;3497373044;;
monsone ;pellegra;arga.satta@libero.it;;;
monsone ;pellegra;arga.satta@libero.it;3497373044;;
gentilini;penelope;;+393466423799;;
bazzocchi;pepino;b4zz0cch1p3p1n0@alice.it;+393477703272;;
;Peppi;pe-cipollone@gmail.com;;;
tabane;peppi;strazzanti41@hotmail.it;3461343628;;
;Peppi;pe-cipollone@gmail.com;;;
tabane;peppi;strazzanti41@hotmail.it;3461343628;;
capitani;peppina;e.serra@hotmail.it;;;
capitani;peppina;e.serra@hotmail.it;3450408062;;
zanella;peppina;aldemina23@libero.it;3493969088;;
capitani;peppina;e.serra@hotmail.it;;;
capitani;peppina;e.serra@hotmail.it;3450408062;;
Diamantini;Peppinetto;peppinettodiamantini@libero.it;3328002337;;
;peppo;peppo10@hotmail.it;3465904921;;
Papaleo;Perfetto;;3284024478;;
Sala;perfetto;perfetto@virgilio.it;3466340297;;
Quartarone;Pergentino;pergentinoquartarone@yahoo.com;3563353863;;
zenina;pericle;;3485062414;;
boubaker;perlino;p3rl1n0-b0ub4k3r@yahoo.com;3481138013;;
de stefano;perlo;alcino34@alice.it;+393461535030;;
Mele;perpetuo;quintilia49@virgilio.it;3478435013;;
villa;perseo;v1ll4p3rs30@virgilio.it;3453160473;;
;persia;persia52@hotmail.com;3462417365;;
;pervinca;;3477172229;;
eichenberger;petra;colombano@gmail.com;+393459258341;;
mamone;petro;p3tr0-m4m0n3@yahoo.com;;;
mamone;petro;p3tr0-m4m0n3@yahoo.com;3489390355;;
mamone;petro;p3tr0-m4m0n3@yahoo.com;;;
jaschke ;petronilla;;3494662089;;
Iacobelli;Petronio;p3-i4c0b3ll1@virgilio.it;3333040250;;
Olivieri;piacente;c.r1b0l0n1@hotmail.com;;;
giurgola;piacentina;glorietta@yahoo.com;3486112897;;
Ferrara;piccardo;provvida40@virgilio.it;;;
;pier andrea;pier andrea49@hotmail.it;+393478517945;;
nurul;pierandrea;;+393474850763;;
cichon;pierandrea;;3475751017;;
nurul;pierandrea;;+393474850763;;
cichon;pierandrea;;3475751017;;
Wirth;Pierangelo;;+393981815338;;
taifi;pieretta;taifi.pieretta@hotmail.it;;;
rossi;pierina;moraldo.scardone@libero.it;;;
rossi;pierina;moraldo.scardone@libero.it;+393464736635;;
Salvini;Pierino;pierino-salvini@virgilio.it;3983621582;;
;Pierluca;xaszyyzzua@libero.it;3495300557;;
mauro;piermarco;;;;
mauro;piermarco;;3462030028;;
mauro;piermarco;;;;
mauro;piermarco;;3462030028;;
;Piero;;+393736996023;;
Castelli;pieruccia;;;;
martys;pietrina;;3499223141;;
;Pietronilla;;+393464697395;;
;pietruccia;pietruccia.luzzi@yahoo.com;3468024513;;
;pilade;m0ll1c4.p1l4d3@virgilio.it;3487350087;;
hijjoui;pilar;p.h1jj0u1@alice.it;+393483837475;;
malagigi;pileria;b4r0n33lz0@tim.it;;;
Capanna;Pilerio;;3277699501;;
zak;pina;p1n4z4k@tim.it;3454544590;;
zavoli;pindaro;;3472547972;;
policarpo;pindaro;eichenberger60@tim.it;3483203064;;
zavoli;pindaro;;3472547972;;
policarpo;pindaro;eichenberger60@tim.it;3483203064;;
zavoli;pindaro;;3472547972;;
chesti;pinello;chestipinello@virgilio.it;+393496833555;;
boubaker;pinello;p1n3ll0-b0ub4k3r@libero.it;3456153158;;
chesti;pinello;chestipinello@virgilio.it;+393496833555;;
tabane;pinotto;;3487644055;;
Siapian;Pinuccia;;3103378621;;
conflitti;pinuccio;p1nucc10.c0nfl1tt1@libero.it;+393455529995;;
Caruso;Pippo;is3tt4p4nch3tt1@tim.it;+39+393227797823;;
Naci;Pirro;;;;
pascale;pirro;;+393466657631;;
Naci;Pirro;;;;
pascale;pirro;;+393466657631;;
Colombo;Pisana;colombo51@hotmail.it;3075331516;;
;pisano;contiu50@hotmail.it;+393472246566;;
Gindre;Platone;;3294022030;;
iachini;plauto;igidio48@tim.it;;;
adorno;plauto;plauto57@alice.it;3460474397;;
buccolieri;plauto;;3480100509;;
iachini;plauto;igidio48@tim.it;;;
adorno;plauto;plauto57@alice.it;3460474397;;
buccolieri;plauto;;3480100509;;
Esposito;plavo;alge.alpi@alice.it;+393472638846;;
;Plinio;plinio57@hotmail.it;+393471418748;;
Fico;Polda;fico62@libero.it;3036477075;;
;polda;polda80@gmail.com;;;
Manchia;Poldo;po.manchia@tim.it;+393149617294;;
;polibio;po.messina@yahoo.com;3470307484;;
carina;polibio;polibio46@hotmail.it;;;
Brambilla;polito;p0l1t0.Br4mb1ll4@hotmail.it;+393489358230;;
dagapito;pompeo;abcdefghijk@libero.it;+393477748620;;
huaman lopez;pompeo;pompeo86@libero.it;3453784825;;
zaccaria;pompeo;mpr3l4t1@hotmail.it;+393468638148;;
huaman lopez;pompeo;pompeo86@libero.it;3453784825;;
;Pompilia;r0s4l1n4.f10r3@alice.it;3600017411;;
valbonesi;pompilia;pompilia36@libero.it;3488221514;;
colle;pompilia;fqomwhqbaveoy@libero.it;3488489857;;
;Pompilia;r0s4l1n4.f10r3@alice.it;3600017411;;
taurone;ponzio;;+393496461831;;
paolini;porfidio;r0s4l14-b4gn4t0@libero.it;+393484990880;;
Galotti;Porsenna;;+393545700598;;
;Porsia;antiococarina@hotmail.com;3452669667;;
;porsia;passitto64@virgilio.it;3489627176;;
;Porsia;antiococarina@hotmail.com;3452669667;;
;porsia;passitto64@virgilio.it;3489627176;;
;Porthos;porthos.sipio@yahoo.com;3492555119;;
speziale;porzio;f3r1n0.f0ss4r0l1@alice.it;3479244906;;
zaratti;potita;p0t1t4.z4r4tt1@alice.it;+393473693285;;
;potita;p0t1t4.c4p1t4n1@libero.it;;;
;potita;p0t1t4.c4p1t4n1@libero.it;3493672511;;
zaratti;potita;p0t1t4.z4r4tt1@alice.it;+393473693285;;
;potita;p0t1t4.c4p1t4n1@libero.it;;;
;potita;p0t1t4.c4p1t4n1@libero.it;3493672511;;
cospito;potito;p0t1t0.c0sp1t0@libero.it;3483961079;;
Santucci;Prandino;pra-santucci@hotmail.com;3656014396;;
De freitas sousa tavares;Prescillo;prede_freitas_sousa_tavares@hotmail.com;3942832619;;
Iuliano;Preziosa;g3rm0nd0.c0nt1@gmail.com;3064988676;;
Bazhanova;Preziosa;;3982792475;;
Iuliano;Preziosa;g3rm0nd0.c0nt1@gmail.com;3064988676;;
Bazhanova;Preziosa;;3982792475;;
fontana;priamo;priamo45@hotmail.com;3474999245;;
stazzone;primitiva;;+393477340957;;
gigante;primizia;g1g4nt3.pr1@gmail.com;3485637042;;
;Primola;;3596806366;;
alpi;prisca;pr1sc4.4lp1@hotmail.com;3498246811;;
;Prisco;prisco82@gmail.com;;;
corraretti;proba;;;;
Ruggiero;Probo;ruggiero78@virgilio.it;3039012114;;
;Protaso;tabanep@gmail.com;3450382995;;
infante;proteo;;+393499442562;;
errichetti;provvida;baldinotti.galeana@alice.it;+393477122338;;
lucchi;provvida;provvida40@virgilio.it;3485139589;;
errichetti;provvida;baldinotti.galeana@alice.it;+393477122338;;
biondini;provvidenza;provvidenza63@gmail.com;+393498044211;;
bellettini;prudente;s3r1m3r1n0@hotmail.it;3477997668;;
tomassi;pubblio;g1ul14n1-r4@libero.it;+393499473265;;
vella;pubblio;pubbl10-v3ll4@hotmail.com;3485919344;;
tomassi;pubblio;g1ul14n1-r4@libero.it;+393499473265;;
;Publia;pagano-publia@virgilio.it;3488471560;;
Sala;publio;pu-sala@alice.it;;;
Monaco;Publio;be.pascucci@alice.it;3994052062;;
Sala;publio;pu-sala@alice.it;3494868374;;
Sala;publio;pu-sala@alice.it;;;
Sala;publio;pu-sala@alice.it;3494868374;;
Ricciardi;pupa;c4-d3 d0m3n1c0 @yahoo.com;;;
palatano;purifico;hwpezswstum@hotmail.it;3460420697;;
di tuoro ;purissima;purissima32@gmail.com;;;
di tuoro ;purissima;purissima32@gmail.com;+393467379081;;
di tuoro ;purissima;purissima32@gmail.com;;;
;quartilia;edilio-pisacane@hotmail.com;+393463234650;;
williams;quartilio;;+393488405553;;
hijjoui;quarto;h1jj0u1.qu4rt0@tim.it;3498354898;;
zanelli;quarto;Bianco00@yahoo.com;+393471830050;;
;Quendalina;peppinettodiamantini@libero.it;+393116900459;;
rosato;quendalina;r0s4t0-qu3nd4l1n4@hotmail.com;3451038672;;
;querrina;querrinapiga@virgilio.it;3477422688;;
quadrini;quinta;;3457681473;;
cannizzaro;quinta;;3465034268;;
Guidi;Quintilia;;+393490605449;;
;quintilia;quintilia49@virgilio.it;;;
Guidi;Quintilia;;+393490605449;;
;quintilia;quintilia49@virgilio.it;;;
Farina;quintiliana;0lm1-sc4r4l3@gmail.com;3482470523;;
Farina;quintiliana;0lm1-sc4r4l3@gmail.com;;;
Farina;quintiliana;0lm1-sc4r4l3@gmail.com;3482470523;;
Farina;quintiliana;0lm1-sc4r4l3@gmail.com;;;
Farina;quintiliana;0lm1-sc4r4l3@gmail.com;3482470523;;
cecere;quintilio;cecere25@libero.it;3467672905;;
wenz;quintina;tmkqhdff@hotmail.it;;;
kosek;quinziano;qkosek@hotmail.com;+393470834181;;
;Quirica;;;;
Benedetti;quirico;quirico.benedetti@tim.it;3498735166;;
;Quiro;;3313588640;;
;Quiro;qupinna@gmail.com;+393578692857;;
;Quiro;;3313588640;;
;Quiro;qupinna@gmail.com;+393578692857;;
el kaaba  armit;rachelina;;3462238206;;
Borghini;Rachelino;teresina69@hotmail.com;3294073157;;
bonn;radegonda;rb0nn@hotmail.com;3466312979;;
eichenberger;rafaella;r4f43ll431ch3nb3rg3r@gmail.com;+393497765801;;
bassani;raffaele;bassani@hotmail.com;+393458331696;;
Marocchini;Raffaelina;;3464013688;;
martino;raffaelina;ra.martino@alice.it;3476473308;;
Marocchini;Raffaelina;;3464013688;;
bruni;raffaelino;bruni@hotmail.it;3472096154;;
tulli;raffaelle;n.v4lb0n3s1@alice.it;3459621496;;
vanni;raffaelo;;+393479077328;;
;raffello;r4ff3ll0fr4t1n1@gmail.com;+393457562843;;
;Raggio;d.de_santis@hotmail.com;3619919036;;
buongrazio;rainaldo;di lena52@yahoo.com;3470065713;;
;Rainardo;el_hallafeva@tim.it;+393668546758;;
Guidi;Rainera;d.de_santis@hotmail.com;;;
fontana;raldo;;+393476672171;;
;Rambaldo;mathlouthi-rambaldo@hotmail.com;+39;;
;rambaldo;;+393493531140;;
;Rambaldo;mathlouthi-rambaldo@hotmail.com;+39;;
;rambaldo;;+393493531140;;
Galli;rambaldo;r.G4ll1@tim.it;+393468124434;;
;Ramira;;3741928955;;
;Ramis;ramis.marino@yahoo.com;+393692958310;;
Barone;ramona;freschi04@hotmail.com;3497756276;;
zaratti;ramuccio;ra.zaratti@virgilio.it;3488726647;;
Fusco;ramusino;ramusino44@tim.it;3473303614;;
;Raniera;;+393525688747;;
Rizzo;Ranieri;;+393937266618;;
giuliani;raniero;g1ul14n1-r4@libero.it;3465091250;;
De peppe;Raoul;raoulde_peppe@yahoo.com;;;
Mariani;raoul;Mariani04@yahoo.com;+393478133237;;
De peppe;Raoul;raoulde_peppe@yahoo.com;;;
Mariani;raoul;Mariani04@yahoo.com;+393478133237;;
Di lena;Rasmo;;3043566240;;
Parisi;raulo;v1-3rc0l4n1@alice.it;3456802227;;
masetti;ravaldo;igidio48@tim.it;+393493677622;;
rocchi;ravaldo;n4.ch31kh t4l1b0uy4@hotmail.it;3479324920;;
masetti;ravaldo;igidio48@tim.it;+393493677622;;
rocchi;ravaldo;n4.ch31kh t4l1b0uy4@hotmail.it;3479324920;;
;ravenna;r4v3nn4-pl4nt4@gmail.com;+393489743711;;
Giorgi;Re;;3693613778;;
;rea;r.p4c1n1@yahoo.com;3450376470;;
settembrini;realda;r3-s3tt3mbr1n1@tim.it;;;
settembrini;realda;r3-s3tt3mbr1n1@tim.it;3467018445;;
;realdina;antonillo30@hotmail.it;;;
;realdina;antonillo30@hotmail.it;3481010444;;
;realdina;antonillo30@hotmail.it;;;
;realdina;antonillo30@hotmail.it;3481010444;;
Ghini;Reamo;r-ghini@hotmail.com;3037798604;;
fontolan;reanto;mincuzziesperio@tim.it;3460457515;;
bragioto;reanto;;3462533462;;
Mele;recte;r3ct3-M3l3@gmail.com;3455498359;;
Mele;recte;r3ct3-M3l3@gmail.com;;;
Mele;recte;r3ct3-M3l3@gmail.com;3455498359;;
Mele;recte;r3ct3-M3l3@gmail.com;;;
Tambini;Redames;tambini13@gmail.com;;;
Benedetti;redano;redano-benedetti@virgilio.it;3470815077;;
Mariani;redea;;3458738455;;
;redea;esposito29@hotmail.it;3464636778;;
Mariani;redea;;3458738455;;
;redea;esposito29@hotmail.it;3464636778;;
rossi;redegonda;casadei.oreto@yahoo.com;;;
rossi;redegonda;casadei.oreto@yahoo.com;3464468285;;
rossi;redegonda;casadei.oreto@yahoo.com;;;
rossi;redegonda;casadei.oreto@yahoo.com;3464468285;;
Boncompagni;Redemisto;redemisto18@virgilio.it;3996616790;;
gromala;redenta;r3nz4fr4sc4@libero.it;;;
rocchi;redentore;rosetta92@hotmail.com;+393463042620;;
Milani;Redes;redes56@gmail.com;+393497645829;;
Castelli;redi;redi14@virgilio.it;;;
;redi;;+393470651299;;
Castelli;redi;redi14@virgilio.it;;;
;redi;;+393470651299;;
Costa;rediano;;3470307484;;
carullo;rediano;;3476785814;;
Crepaldi;Redivo;crepaldi.redivo@virgilio.it;3189812797;;
spoletini;reduino;r3du1n0-sp0l3t1n1@libero.it;3498989530;;
;refenio;;3454425034;;
accadia;reginalda;accadia95@hotmail.it;3478783571;;
Fiore;Reginaldo;reginaldo44@virgilio.it;;;
cecchetti;reginaldo;reginaldo@hotmail.it;3488485521;;
Fiore;Reginaldo;reginaldo44@virgilio.it;;;
cecchetti;reginaldo;reginaldo@hotmail.it;3488485521;;
Vitali;regolino;r3V1t4l1@hotmail.it;3494441826;;
odigwe;regolo;regolo59@yahoo.com;+393470936006;;
borkowska;regolo;b0rk0wsk4-r3@yahoo.com;3481851474;;
odigwe;regolo;regolo59@yahoo.com;+393470936006;;
borkowska;regolo;b0rk0wsk4-r3@yahoo.com;3481851474;;
Giorgi;Reiner;;3898585773;;
tufano;rema;3-s4nn4@yahoo.com;+393478920100;;
Parravani;Remedio;nevifocaccia@gmail.com;+393919104943;;
;Remes;brun4-t30d0r4n1@gmail.com;+393452660821;;
;remido;r.sc0tt1@tim.it;3496638373;;
minelli;remilia;;3469465063;;
;remolo;remolo81@virgilio.it;3483464468;;
porta;remolo;r3p0rt4@virgilio.it;+393492367434;;
carina;remolo;rc4r1n4@gmail.com;+393496621629;;
porta;remolo;r3p0rt4@virgilio.it;+393492367434;;
;remolo;remolo81@virgilio.it;3483464468;;
carina;remolo;rc4r1n4@gmail.com;+393496621629;;
Soldati;Remondino;;3811157796;;
Giuliani;renso;r3-G1ul14n1@alice.it;+393491743621;;
;Renza;fiordalbadi_marco@libero.it;;;
frasca;renza;r3nz4fr4sc4@libero.it;+393455490193;;
;Renza;fiordalbadi_marco@libero.it;;;
;renzi;;+393464287472;;
di sipio;renzina;d1sm0-g4sm1@hotmail.com;;;
;renzo;renzo09@virgilio.it;;;
benhadda;reparato;caccamo90@virgilio.it;3498123140;;
haryadi;reto;s3m-gu4m4n@libero.it;+393463646193;;
porta;retto;abcdefg@hotmail.com;+393497726211;;
;reziere;;3466824813;;
Malagigi;Reziero;;3426391360;;
;rialdo;rialdo80@yahoo.com;3490261107;;
Damico;Ribella;d.de_santis@hotmail.com;3853021181;;
;ribella;frosinaromagnoli@hotmail.it;3474754630;;
Damico;Ribella;d.de_santis@hotmail.com;3853021181;;
;ribella;frosinaromagnoli@hotmail.it;3474754630;;
;Ribello;r-ercolani@alice.it;+393078166618;;
Cheikh talibouya;Riberto;ch31kh_t4l1b0uy4r1b3rt0@hotmail.it;3559213930;;
Sepe;Ricangelo;s3p3r@hotmail.com;+393017012264;;
Romagnoli;Ricardo;vilmaro21@tim.it;+393043781065;;
polidori;ricardo;pggxwhbitl@yahoo.com;3483981327;;
Moretti;ricca;Moretti@virgilio.it;3497294597;;
Maroncelli;Riccardi;zabeygyhuo@hotmail.it;3842114286;;
fiumi;riccardina;f1um1.r@libero.it;+393456298897;;
;Ricciardino;ricciardino57@yahoo.com;;;
Calabrese;Ricciardino;;;;
;Ricciardino;fenimola08@libero.it;3105216958;;
;Ricciardino;ricciardino57@yahoo.com;;;
Calabrese;Ricciardino;;;;
;Ricciardino;fenimola08@libero.it;3105216958;;
Kazi;Ricciero;ri.kazi@alice.it;3762914733;;
;ricciero;Costantini17@tim.it;3451584023;;
lucchesini;ricco;r-lucch3s1n1@yahoo.com;3490512443;;
odigwe;ricorda;aristidina67@hotmail.com;3450530887;;
Catalano;ricordo;r1c0rd0C4t4l4n0@yahoo.com;+393487035162;;
parravani;ridano;ri.parravani@yahoo.com;+393455212034;;
fralassi;ridio;r1-fr4l4ss1@libero.it;3494621986;;
minuz;rido;r1m1nuz@gmail.com;3492310948;;
Lazazzera;Riedo;jkmxlzgzoqyhr@tim.it;3683281263;;
Antonelli;riedo;vxiqzwzn@alice.it;+393468831799;;
Lazazzera;Riedo;jkmxlzgzoqyhr@tim.it;3683281263;;
Antonelli;riedo;vxiqzwzn@alice.it;+393468831799;;
biondini;riego;jqasbrljtikv@libero.it;3486872064;;
bellettini;rifeo;b3ll3tt1n1-r@virgilio.it;3489913214;;
toso;riga;riga37@virgilio.it;;;
arlati;righetto;;+393474202809;;
tazzari;rigoletta;tazzari06@hotmail.com;+393496171597;;
Vitali;riguccio;r1gucc10V1t4l1@alice.it;3494618592;;
Testa;Rimo;vbxfvlpkbj@libero.it;3485830362;;
Testa;Rimo;;3485830362;;
Testa;Rimo;vbxfvlpkbj@libero.it;3485830362;;
Testa;Rimo;;3485830362;;
pereira de castro;rina;rina36@yahoo.com;3455349135;;
fusini;rinaldo;r4ff3ll0fr4t1n1@gmail.com;;;
Lanconelli;Rinello;;3863511092;;
Valentini;rineo;;+393453817638;;
salvemini;rineo;s4lv3m1n1r1@hotmail.it;;;
Valentini;rineo;olalia73@alice.it;+393453817638;;
;Rinetto;rinettobasile@hotmail.com;3571248703;;
panichi;ringo;sinforosa@hotmail.com;3479315282;;
cicconi;rinieri;cicconi@virgilio.it;+393471256524;;
El haqaoui;Rinio;rinio33@yahoo.com;;;
;Rinuccia;r1nucc14.r1b0l0n1@yahoo.com;3466679414;;
;Rinuccio;;3311307544;;
porta;riode;g3-f0nt4n1ll4@hotmail.com;3459661200;;
baldari;ripalta;ripalta.baldari@alice.it;;;
;Ripalta;a-armaroli@alice.it;+393376536749;;
baldari;ripalta;ripalta.baldari@alice.it;3480313334;;
baldari;ripalta;ripalta.baldari@alice.it;;;
;Ripalta;a-armaroli@alice.it;+393376536749;;
;risieri;r1s13r1.d1 m4rc0@yahoo.com;3494486749;;
paolini;rismondo;desantis87@alice.it;3452206432;;
Cenciarelli;Ritanna;ritanna95@yahoo.com;+393465398528;;
severi;ritardo;r1t4rd0.s3v3r1@virgilio.it;+393491225726;;
tranquilli;rivano;tranquilli49@tim.it;;;
jebrane;riviera;riviera@gmail.com;;;
crepaldi;riviero;b4l1c3-1@libero.it;3463254615;;
Bento da silva;Rivo;ribento_da_silva@hotmail.com;3553887037;;
;Rizzi;r1b4ss4n1@hotmail.com;3461837226;;
;rizziera;r-k3llm4nn@hotmail.it;+393455820616;;
Volpe;rizzo;ortu93@gmail.com;3453471801;;
;Robertina;;3466679414;;
Ferretti;robertina;F3rr3tt1-r0b3rt1n4@gmail.com;3492275438;;
jebrane;robertino;servilio51@virgilio.it;3472841859;;
balta;robleto;r0bl3t0-b4lt4@hotmail.it;+393464356810;;
Lucchi;Robustiano;;3916237868;;
;robustina;ballonir@hotmail.com;;;
cutillo;robustina;;+393494865556;;
Perrone;Robustino;d.de_santis@hotmail.com;3475694161;;
Ferrara;robustino;;+393451625643;;
Perrone;Robustino;d.de_santis@hotmail.com;3475694161;;
Ferrara;robustino;;+393451625643;;
Ricci;rocchetto;;3499071528;;
Guerra;rocchino;r0cch1n0.Gu3rr4@gmail.com;+393465139455;;
ossati;rocchino;vannozzi@yahoo.com;3461205739;;
;Rocco;bassanoro@tim.it;3490529925;;
Castagnoli;Roco;;3993187750;;
sassetti;roderico;r-s4ss3tt1@gmail.com;+393495410264;;
Pellegrini;rodi;Pellegrini69@hotmail.it;3489324184;;
grebenea;rodio;;+393492917249;;
Conti;rodosindo;rodosindo79@hotmail.com;3479097316;;
battelli;rodosindo;antuono64@gmail.com;;;
bernacci;rofillo;angiolino43@virgilio.it;3472339584;;
strazzanti;rogero;sebastiani25@hotmail.it;3483929946;;
;roldano;vivianna04@tim.it;3453629202;;
guaman;roldo;adrasta58@yahoo.com;3453912633;;
Piacentini;Roliano;;3294383520;;
;Roliano;r-de_la_cruz@hotmail.it;3273293209;;
Piacentini;Roliano;;3294383520;;
;Roliano;r-de_la_cruz@hotmail.it;3273293209;;
;Romaldino;arge-tronconi@hotmail.com;3440955314;;
;romaldino;;+393450278448;;
;Romaldino;arge-tronconi@hotmail.com;3440955314;;
;romaldino;;+393450278448;;
;romana;;;;
;romana;;3478257722;;
giorgio;romandino;romandino45@gmail.com;;;
Diacetti;Romando;;3558129551;;
Vitali;romania;;;;
Vitali;romania;;+393456055517;;
